id_tabungan,counter_tabungan,tanggal_nabung,nama_goal,target_nominal,nominal_nabung,total_terkumpul,sisa_target,status,keterangan
TAB-0852,1,2021-04-14,Beli Hewan Qurban,2590000.0,64656,64656,2525344,Belum Selesai,Cash
tb_0852,2,2021-05-15,Beli Hewan Qurban,2590000.0,59878,124534,2465466,Belum Selesai,Cash
TAB-0852,3,2021-05-26,BELI HEWAN QURBAN,2590000.0,65257,189791,2400209,Belum Selesai,Via ATM
TAB-0852,4,2021-06-06,Beli Hewan Qurban,2590000.0,70450,260241,2329759,Belum Selesai,Transfer
TAB-0852,5,2021-06-22,,2590000.0,53k,314103,2275897,Belum Selesai,Cash
TAB-0852,6,01/07/2021,Beli Hewan Qurban,2590000.0,60223,374326,2215674,Belum Selesai,Via ATM
TAB-0852,7,2021-07-10,BELI HEWAN QURBAN,2590000.0,73145,447471,2142529,Belum Selesai,Transfer
TAB-0852,8,2021-07-30,Beli Hewan Qurban,2590000.0,61303,508774,2081226,Belum Selesai,nan
TAB-0852,9,2021-08-11,BELI HEWAN QURBAN,259000000.0,60026,568800,2021200,Belum Selesai,Cash
TAB-0852,10,2021-08-21,Beli Hewan Qurban,2590000.0,64994,633794,1956206,Belum Selesai,Transfer
tb_0853,1,2020-09-07,Staycation Bareng Temen,1320000.0,35516,35516,1284484,Belum Selesai,Via ATM
TAB-0853,2,2020-09-16,Staycation Bareng Temen,1320000.0,47638,83154,1236846,SELESAI,nan
TAB-0853,3,10-Oct-20,STAYCATION BARENG TEMEN,1320000.0,45478,128632,1191368,Belum Selesai,Via ATM
TAB-0853,4,Lupa nyatet,Staycation Bareng Temen,1320000.0,47426,176058,1143942,Belum Selesai,Cash
TAB-0853,5,2020-11-13,Staycation Bareng Temen,1320000.0,40536,216594,1103406,Belum Selesai,Transfer
TAB-0853,6,26-Nov-20,STAYCATION BARENG TEMEN,1320000.0,36607,253201,1066799,Belum Selesai,Transfer
tb_0853,7,2020-12-21,STAYCATION BARENG TEMEN,1320000.0,43k,297117,1022883,Belum Selesai,nan
TAB-0853,8,14/01/2021,   staycation bareng temen  ,1320000.0,34304,331421,988579,Belum Selesai,Via ATM
tb_0853,9,2021-01-23,STAYCATION BARENG TEMEN,1320000.0,37565,368986,951014,Belum Selesai,nan
TAB-0853,10,2021-02-08,Staycation Bareng Temen,1320000.0,35059,404045,915955,Belum Selesai,nan
TAB-0853,11,2021-02-19,,1320000.0,37161,441206,878794,Belum Selesai,Transfer
TAB-0853,12,2021-03-20,STAYCATION BARENG TEMEN,1320000.0,42743,483949,836051,Belum Selesai,Via ATM
TAB-0853,13,2021-03-27,Staycation Bareng Temen,1320000.0,37646,521595,798405,Belum Selesai,Via ATM
TAB-0853,14,2021-04-08,STAYCATION BARENG TEMEN,1320000.0,Rp. 36.329,557924,762076,Belum Selesai,nan
TAB-0853,15,2021-05-06,Staycation Bareng Temen,,40k,598218,721782,Belum Selesai,Cash
TAB-0853,16,2021-05-19,Staycation Bareng Temen,1320000.0,42010,640228,679772,Selsai,Via ATM
tb_0853,17,2021-05-31,STAYCATION BARENG TEMEN,1320000.0,40k,681186,638814,Belum Selesai,Transfer
TAB - 0853,18,2021-06-20,,1320000.0,37235,718421,601579,Blm selese,Via ATM
TAB-0853,19,2021-07-17,,1320000.0,38595,757016,562984,Belum Selesai,Via ATM
TAB-0853,20,Kemarin,Staycation Bareng Temen,1320000.0,36256,793272,526728,Belum Selesai,Cash
TAB-0853,21,2021-09-09,Staycation Bareng Temen,1320000.0,35996,829268,490732,Selsai,nan
TAB-0853,22,2021-09-29,STAYCATION BARENG TEMEN,1320000.0,37195,866463,453537,belum selesai,Via ATM
TAB-0853,23,23-Oct-21,,1320000.0,42k,909407,410593,Belum Selesai,Cash
TAB-0853,24,15-Nov-21,   staycation bareng temen  ,1320000.0,37407,946814,373186,Belum Selesai,nan
TAB-0853,25,2021-12-06,Staycation Bareng Temen,1320000.0,34683,981497,338503,Belum Selesai,Cash
TAB-0853,26,2022-01-03,STAYCATION BARENG TEMEN,1320000.0,40k,1022299,297701,Belum Selesai,Cash
TAB-0853,27,2022-01-12,Staycation Bareng Temen,1320000.0,46006 rupiah,1068305,251695,Belum Selesai,Transfer
TAB-0853,28,2022-01-24,Staycation Bareng Temen,1320000.0,43867,1112172,207828,Belum Selesai,nan
TAB-0853,29,2022-02-09,Staycation Bareng Temen,1320000.0,56586,1168758,151242,SELESAI,Cash
TAB-0853,30,01-Mar-22,Staycation Bareng Temen,1320000.0,39178,1207936,112064,selesai,Transfer
TAB-0853,31,2022-03-12,Staycation Bareng Temen,1320000.0,33661,1241597,78403,Belum Selesai,Cash
TAB-0853,32,22-Mar-22,STAYCATION BARENG TEMEN,1320000.0,46858,1288455,31545,belum selesai,Cash
TAB-0853,33,2022-04-22,   staycation bareng temen  ,1320000.0,31545,1320000,0,Selesai,Cash
TAB-0854,1,16/02/2020,Beli Motor Bekas,12800000.0,1004891,1004891,11795109,Belum Selesai,Transfer
TAB-0854,2,06-Mar-20,Beli Motor Bekas,12800000.0,1265739,2270630,10529370,Belum Selesai,nan
TAB-0854,3,2020-03-19,Beli Motor Bekas,12800000.0,1057213,3327843,9472157,Belum Selesai,Transfer
TAB-0854,4,11-Apr-20,Beli Motor Bekas,12800000.0,1481519,4809362,7990638,Belum Selesai,nan
TAB-0854,5,30/04/2020,Beli Motor Bekas,12800000.0,1308106,6117468,6682532,Belum Selesai,Via ATM
TAB-0854,6,2020-05-13,BELI MOTOR BEKAS,12800000.0,1427712,7545180,5254820,Blm selese,Via ATM
TAB-0854,7,2020-06-07,Beli Motor Bekas,12800000.0,1085270,8630450,4169550,Belum Selesai,Cash
TAB-0854,8,2020-06-18,   beli motor bekas  ,12800000.0,Rp. 1.252.954,9883404,2916596,Belum Selesai,Cash
TAB-0854,9,2020-07-01,Beli Motor Bekas,12800000.0,1248822 rupiah,11132226,1667774,Belum Selesai,Via ATM
TAB-0854,10,11-Jul-20,BELI MOTOR BEKAS,12800000.0,1217542,12349768,450232,Belum Selesai,Cash
tb_0854,11,Bulan lalu,,12800000.0,450232,12800000,0,Selesai,Via ATM
TAB-0855,1,2022-02-17,Tanpa Nama,460000.0,10000,10000,450000,Belum Selesai,Via ATM
TAB-0855,2,2022-03-16,Tanpa Nama,460000.0,10000,20000,440000,Belum Selesai,nan
TAB-0855,3,2022-03-28,Tanpa Nama,460000.0,10489,30489,429511,Belum Selesai,Cash
TAB-0856,1,11/12/2021,   modal usaha thrift/f&b  ,13260000.0,1315523,1315523,11944477,Belum Selesai,Via ATM
TAB-0856,2,2021-12-27,MODAL USAHA THRIFT/F&B,13260000.0,1469568,2785091,10474909,Belum Selesai,Transfer
TAB-0856,3,2022-01-27,MODAL USAHA THRIFT/F&B,13260000.0,Rp. 1.466.285,4251376,9008624,Belm Selesai,Cash
TAB-0856,4,2022-02-18,Modal Usaha Thrift/F&B,13260000.0,1500320,5751696,7508304,Belum Selesai,nan
TAB-0856,5,2022-03-15,Modal Usaha Thrift/F&B,13260000.0,1250338,7002034,6257966,Belum Selesai,nan
TAB-0856,6,2022-04-15,,13260000.0,1414545,8416579,4843421,Belum Selesai,Cash
TAB - 0856,7,2022-04-23,Modal Usaha Thrift/F&B,13260000.0,1218210,9634789,3625211,Belum Selesai,nan
tb_0856,8,2022-05-05,,13260000.0,1371144,11005933,2254067,Belum Selesai,Cash
TAB-0856,9,2022-05-18,   modal usaha thrift/f&b  ,13260000.0,1258586,12264519,995481,SELESAI,nan
TAB-0856,10,2022-06-01,Modal Usaha Thrift/F&B,,995481,13260000,0,Selesai,Via ATM
TAB-0857,1,2020-11-11,,24690000.0,593036,593036,24096964,Belm Selesai,Cash
TAB-0857,2,03-Dec-20,Rakit PC Gaming,24690000.0,584430,1177466,23512534,Belum Selesai,Cash
TAB - 0857,3,2020-12-30,Rakit PC Gaming,24690000.0,626469,1803935,22886065,Belum Selesai,Via ATM
TAB-0857,4,2021-01-27,Rakit PC Gaming,24690000.0,Rp. 633.011,2436946,22253054,Belum Selesai,nan
TAB-0857,5,2021-02-24,Rakit PC Gaming,24690000.0,595006,3031952,21658048,Belum Selesai,Via ATM
TAB-0857,6,2021-03-26,   rakit pc gaming  ,24690000.0,656168,3688120,21001880,Belum Selesai,Transfer
TAB-0857,7,2021-04-15,Rakit PC Gaming,24690000.0,624095,4312215,20377785,Belum Selesai,Transfer
TAB-0857,8,2021-05-03,   rakit pc gaming  ,24690000.0,532089,4844304,19845696,Selsai,nan
TAB-0857,9,2021-05-28,Rakit PC Gaming,24690000.0,512440,5356744,19333256,Belum Selesai,Cash
TAB-0857,10,2021-06-07,   rakit pc gaming  ,24690000.0,598506,5955250,18734750,Blm selese,Via ATM
TAB-0857,11,2021-06-21,Rakit PC Gaming,24690000.0,Rp. 538.362,6493612,18196388,Belm Selesai,nan
TAB-0857,12,Lupa nyatet,Rakit PC Gaming,24690000.0,578155,7071767,17618233,Belum Selesai,nan
TAB-0857,13,Kemarin,Rakit PC Gaming,24690000.0,618922 rupiah,7690689,16999311,Belum Selesai,nan
TAB-0857,14,2021-08-18,Rakit PC Gaming,24690000.0,650477,8341166,16348834,Belum Selesai,nan
TAB-0857,15,2021-09-02,Rakit PC Gaming,24690000.0,645790,8986956,15703044,selesai,Via ATM
TAB-0857,16,01-Oct-21,Rakit PC Gaming,24690000.0,647235,9634191,15055809,Belum Selesai,Via ATM
TAB-0857,17,2021-10-26,   rakit pc gaming  ,24690000.0,Rp. 539.526,10173717,14516283,Belm Selesai,Via ATM
TAB-0857,18,2021-11-05,Rakit PC Gaming,24690000.0,558806,10732523,13957477,Belum Selesai,Via ATM
TAB-0857,19,2021-11-18,Rakit PC Gaming,24690000.0,502114,11234637,13455363,Belum Selesai,Transfer
TAB-0857,20,2021-12-07,RAKIT PC GAMING,24690000.0,544811,11779448,12910552,Belum Selesai,nan
tb_0857,21,2022-01-01,Rakit PC Gaming,24690000.0,544710,12324158,12365842,Belum Selesai,Transfer
TAB-0857,22,2022-01-19,Rakit PC Gaming,24690000.0,557427 rupiah,12881585,11808415,Selsai,nan
TAB-0857,23,2022-02-17,RAKIT PC GAMING,24690000.0,Rp. 645.352,13526937,11163063,Belum Selesai,nan
TAB - 0857,24,2022-03-05,Rakit PC Gaming,2469000000.0,689315,14216252,10473748,selesai,Via ATM
TAB-0857,25,2022-03-15,RAKIT PC GAMING,24690000.0,587181,14803433,9886567,Belum Selesai,nan
TAB-0857,26,2022-04-01,,2469000000.0,488062,15291495,9398505,Belum Selesai,Via ATM
TAB-0857,27,2022-04-30,Rakit PC Gaming,24690000.0,593296 rupiah,15884791,8805209,Belm Selesai,Transfer
TAB - 0857,28,2022-05-22,   rakit pc gaming  ,24690000.0,532796 rupiah,16417587,8272413,Belm Selesai,Cash
TAB-0857,29,2022-05-29,Rakit PC Gaming,,711568,17129155,7560845,Belum Selesai,Cash
TAB-0857,30,2022-06-14,Rakit PC Gaming,24690000.0,637093,17766248,6923752,Belum Selesai,Transfer
TAB-0857,31,27/06/2022,,24690000.0,450689,18216937,6473063,Belum Selesai,Transfer
TAB-0857,32,2022-07-17,Rakit PC Gaming,,598748,18815685,5874315,Belum Selesai,Via ATM
TAB-0857,33,2022-07-29,   rakit pc gaming  ,24690000.0,557830,19373515,5316485,Belum Selesai,nan
TAB-0857,34,2022-08-12,   rakit pc gaming  ,24690000.0,638439,20011954,4678046,Belum Selesai,Cash
TAB-0857,35,2022-08-20,Rakit PC Gaming,24690000.0,583k,20595580,4094420,Belum Selesai,Transfer
TAB - 0857,36,2022-09-20,Rakit PC Gaming,24690000.0,604884,21200464,3489536,Belum Selesai,Transfer
TAB-0857,37,2022-10-17,Rakit PC Gaming,,520000,21720464,2969536,Belum Selesai,nan
TAB-0857,38,2022-11-02,RAKIT PC GAMING,24690000.0,583976,22304440,2385560,Belum Selesai,Cash
TAB-0857,39,2022-11-19,   rakit pc gaming  ,24690000.0,591025,22895465,1794535,Selsai,Cash
tb_0857,40,2022-12-03,Rakit PC Gaming,24690000.0,625621,23521086,1168914,Belum Selesai,Transfer
TAB-0857,41,2022-12-29,Rakit PC Gaming,24690000.0,Rp. 554.231,24075317,614683,Belum Selesai,Cash
TAB-0857,42,2023-01-14,   rakit pc gaming  ,24690000.0,559578,24634895,55105,Belum Selesai,Cash
TAB-0857,43,2023-01-31,Rakit PC Gaming,24690000.0,55105,24690000,0,BELUM SELESAI,Via ATM
TAB-0858,1,2020-05-05,Upgrade RAM & SSD,1510000.0,21316,21316,1488684,Belum Selesai,nan
TAB-0858,2,29-May-20,Upgrade RAM & SSD,,16439,37755,1472245,Belum Selesai,Via ATM
TAB-0858,3,2020-06-15,Upgrade RAM & SSD,1510000.0,23191,60946,1449054,Belum Selesai,nan
TAB-0858,4,Bulan lalu,Upgrade RAM & SSD,,20634,81580,1428420,Belum Selesai,Cash
TAB-0858,5,09/08/2020,Upgrade RAM & SSD,1510000.0,20619,102199,1407801,Belum Selesai,Cash
TAB-0858,6,2020-09-09,UPGRADE RAM & SSD,1510000.0,22280,124479,1385521,Belum Selesai,Transfer
TAB-0859,1,2024-02-23,   tanpa nama  ,87840000.0,8434089,8434089,79405911,Belum Selesai,Via ATM
TAB-0859,2,2024-03-21,TANPA NAMA,87840000.0,9442102,17876191,69963809,Belum Selesai,Cash
TAB - 0859,3,2024-04-12,Tanpa Nama,,8549493,26425684,61414316,selesai,Cash
TAB-0859,4,2024-05-08,Tanpa Nama,87840000.0,9511933,35937617,51902383,Belum Selesai,Cash
TAB-0859,5,2024-06-08,,87840000.0,8130759,44068376,43771624,Belum Selesai,Via ATM
TAB-0859,6,23/06/2024,Tanpa Nama,8784000000.0,7871269,51939645,35900355,Belum Selesai,nan
TAB - 0859,7,Lupa nyatet,Tanpa Nama,87840000.0,8693715,60633360,27206640,Belum Selesai,Via ATM
tb_0859,8,2024-08-06,TANPA NAMA,87840000.0,9506685,70140045,17699955,Belum Selesai,nan
TAB - 0859,9,2024-08-13,Tanpa Nama,87840000.0,9406457,79546502,8293498,Belum Selesai,Via ATM
TAB-0859,10,07-Sep-24,Tanpa Nama,87840000.0,8293498,87840000,0,Selesai,Cash
TAB-0860,1,2022-02-21,,1340000.0,Rp. 92.902,92902,1247098,Belum Selesai,nan
TAB-0860,2,2022-03-10,   ganti lcd hp  ,1340000.0,86655,179557,1160443,Belum Selesai,nan
TAB-0860,3,2022-04-04,Ganti LCD HP,1340000.0,88136,267693,1072307,Belum Selesai,Cash
TAB-0860,4,2022-04-12,Ganti LCD HP,1340000.0,102313,370006,969994,Belum Selesai,Via ATM
TAB-0860,5,2022-04-19,   ganti lcd hp  ,1340000.0,95512,465518,874482,Belum Selesai,Via ATM
TAB-0860,6,09-May-22,   ganti lcd hp  ,1340000.0,118676,584194,755806,Belum Selesai,Via ATM
TAB-0860,7,2022-05-17,Ganti LCD HP,1340000.0,97k,682153,657847,SELESAI,Transfer
TAB - 0860,8,2022-05-24,   ganti lcd hp  ,1340000.0,99314,781467,558533,Belum Selesai,nan
TAB-0860,9,Lupa nyatet,Ganti LCD HP,134000000.0,90192,871659,468341,Belum Selesai,Transfer
tb_0860,10,2022-07-02,GANTI LCD HP,1340000.0,88k,960112,379888,Belum Selesai,Cash
TAB-0860,11,2022-07-13,Ganti LCD HP,1340000.0,91830,1051942,288058,Belum Selesai,Transfer
TAB-0860,12,2022-07-20,Ganti LCD HP,1340000.0,68448,1120390,219610,Belum Selesai,nan
tb_0860,13,2022-07-29,   ganti lcd hp  ,1340000.0,87535,1207925,132075,Belum Selesai,Via ATM
TAB - 0860,14,2022-08-27,,1340000.0,96037,1303962,36038,Belum Selesai,Via ATM
TAB-0860,15,12/09/2022,   ganti lcd hp  ,1340000.0,36038,1340000,0,Selesai,Cash
TAB - 0861,1,2021-11-25,Beli TWS/Earphone,510000.0,38179,38179,471821,Blm selese,nan
TAB-0861,2,2021-12-02,BELI TWS/EARPHONE,510000.0,45293,83472,426528,Belum Selesai,Transfer
tb_0861,3,2021-12-25,   beli tws/earphone  ,510000.0,38507,121979,388021,Belum Selesai,nan
TAB-0861,4,10/01/2022,Beli TWS/Earphone,510000.0,39259,161238,348762,Belum Selesai,Cash
TAB-0861,5,2022-01-30,   beli tws/earphone  ,510000.0,38701,199939,310061,Belum Selesai,Transfer
TAB-0861,6,17-Feb-22,Beli TWS/Earphone,510000.0,38730,238669,271331,Belum Selesai,Via ATM
TAB - 0861,7,2022-03-04,Beli TWS/Earphone,510000.0,40345,279014,230986,Belum Selesai,Cash
TAB-0861,8,2022-04-02,Beli TWS/Earphone,510000.0,34k,313894,196106,Belum Selesai,Cash
tb_0861,9,2022-04-24,Beli TWS/Earphone,510000.0,32031,345925,164075,Belum Selesai,Via ATM
TAB-0861,10,2022-05-17,Beli TWS/Earphone,510000.0,42831,388756,121244,Belum Selesai,nan
TAB-0861,11,2022-06-01,Beli TWS/Earphone,510000.0,Rp. 35.500,424256,85744,Belum Selesai,nan
TAB-0861,12,2022-06-24,Beli TWS/Earphone,510000.0,41504,465760,44240,Belum Selesai,Via ATM
TAB-0861,13,23/07/2022,Beli TWS/Earphone,510000.0,36323,502083,7917,selesai,nan
TAB-0861,14,2022-08-14,Beli TWS/Earphone,510000.0,7917,510000,0,Selesai,nan
TAB-0862,1,Kemarin,Beli Meja Belajar Lipat,180000.0,45k,45645,134355,Belm Selesai,Transfer
TAB-0862,2,2020-02-28,   beli meja belajar lipat  ,180000.0,34566,80211,99789,Belum Selesai,Via ATM
TAB-0862,3,2020-03-06,Beli Meja Belajar Lipat,180000.0,44690,124901,55099,Belum Selesai,nan
TAB-0862,4,2020-03-28,Beli Meja Belajar Lipat,180000.0,39101,164002,15998,Belum Selesai,nan
TAB-0862,5,2020-04-09,BELI MEJA BELAJAR LIPAT,180000.0,15998,180000,0,Selesai,Transfer
TAB-0863,1,19/04/2022,Beli Emas Antam,9690000.0,1005328,1005328,8684672,selesai,Cash
TAB-0863,2,2022-05-05,Beli Emas Antam,9690000.0,895k,1900877,7789123,Belum Selesai,Via ATM
TAB-0863,3,2022-05-22,   beli emas antam  ,9690000.0,904365,2805242,6884758,Blm selese,nan
TAB-0864,1,29-Jul-20,MODAL NIKAH/TUNANGAN,,1663234,1663234,13686766,Belum Selesai,Transfer
TAB-0864,2,24-Aug-20,Modal Nikah/Tunangan,15350000.0,1524388,3187622,12162378,Belum Selesai,Transfer
TAB - 0864,3,02-Sep-20,Modal Nikah/Tunangan,15350000.0,1487584,4675206,10674794,Belum Selesai,Transfer
TAB-0864,4,2020-10-01,   modal nikah/tunangan  ,1535000000.0,Rp. 1.445.205,6120411,9229589,Belum Selesai,Via ATM
TAB-0864,5,2020-10-26,Modal Nikah/Tunangan,15350000.0,1524794,7645205,7704795,Belum Selesai,Transfer
TAB-0864,6,2020-11-07,MODAL NIKAH/TUNANGAN,,1623331,9268536,6081464,Belum Selesai,Transfer
TAB-0864,7,2020-11-28,   modal nikah/tunangan  ,15350000.0,Rp. 1.521.495,10790031,4559969,Belum Selesai,Transfer
TAB-0864,8,2020-12-12,Modal Nikah/Tunangan,15350000.0,1775369,12565400,2784600,Belum Selesai,Cash
TAB-0864,9,2021-01-05,,,1508749,14074149,1275851,belum selesai,Cash
TAB-0864,10,2021-02-05,Modal Nikah/Tunangan,15350000.0,1275851,15350000,0,Selesai,Via ATM
TAB-0865,1,2021-06-11,Beli Mechanical Keyboard,1150000.0,150k,150799,999201,Selsai,Cash
TAB-0865,2,26-Jun-21,Beli Mechanical Keyboard,1150000.0,113691,264490,885510,BELUM SELESAI,Transfer
tb_0865,3,2021-07-18,Beli Mechanical Keyboard,1150000.0,108137,372627,777373,Belum Selesai,nan
TAB-0865,4,2021-07-28,   beli mechanical keyboard  ,1150000.0,115041,487668,662332,BELUM SELESAI,Via ATM
TAB-0865,5,21/08/2021,   beli mechanical keyboard  ,1150000.0,134954,622622,527378,selesai,Transfer
TAB-0865,6,18-Sep-21,Beli Mechanical Keyboard,1150000.0,113k,736094,413906,Selsai,Via ATM
TAB-0865,7,2021-09-25,,1150000.0,128340,864434,285566,Belum Selesai,Via ATM
TAB - 0865,8,25/10/2021,Beli Mechanical Keyboard,1150000.0,Rp. 130.339,994773,155227,Blm selese,nan
TAB-0865,9,Lupa nyatet,Beli Mechanical Keyboard,1150000.0,121406,1116179,33821,Belum Selesai,Via ATM
TAB - 0865,10,12/12/2021,BELI MECHANICAL KEYBOARD,1150000.0,33821,1150000,0,Selesai,Transfer
TAB-0866,1,2022-02-21,   bayar ukt semester depan  ,7500000.0,88203,88203,7411797,Belum Selesai,Via ATM
TAB-0866,2,2022-03-24,Bayar UKT Semester Depan,7500000.0,105831,194034,7305966,Belum Selesai,Cash
TAB-0866,3,2022-04-12,Bayar UKT Semester Depan,,112600,306634,7193366,Belum Selesai,Cash
TAB-0866,4,2022-05-04,   bayar ukt semester depan  ,7500000.0,84825,391459,7108541,Belum Selesai,Via ATM
TAB-0866,5,15/05/2022,Bayar UKT Semester Depan,7500000.0,98889 rupiah,490348,7009652,Belum Selesai,nan
TAB-0866,6,2022-06-02,BAYAR UKT SEMESTER DEPAN,7500000.0,88740,579088,6920912,Belum Selesai,Via ATM
TAB-0866,7,2022-06-23,Bayar UKT Semester Depan,7500000.0,97465,676553,6823447,Belum Selesai,Cash
tb_0866,8,Kemarin,Bayar UKT Semester Depan,7500000.0,97374,773927,6726073,Belum Selesai,Transfer
tb_0866,9,2022-07-07,   bayar ukt semester depan  ,7500000.0,94697,868624,6631376,Selsai,Transfer
TAB-0866,10,2022-07-20,Bayar UKT Semester Depan,,86940,955564,6544436,Belum Selesai,nan
TAB-0866,11,2022-08-15,BAYAR UKT SEMESTER DEPAN,7500000.0,Rp. 105.503,1061067,6438933,Belum Selesai,Transfer
TAB - 0866,12,2022-08-26,Bayar UKT Semester Depan,,89002,1150069,6349931,Blm selese,Cash
TAB-0866,13,2022-09-12,BAYAR UKT SEMESTER DEPAN,7500000.0,103703,1253772,6246228,Belum Selesai,Transfer
tb_0866,14,2022-09-27,Bayar UKT Semester Depan,7500000.0,82115,1335887,6164113,Belum Selesai,Via ATM
tb_0866,15,2022-10-14,BAYAR UKT SEMESTER DEPAN,7500000.0,100817,1436704,6063296,Belum Selesai,Cash
TAB-0866,16,2022-11-10,Bayar UKT Semester Depan,7500000.0,92127,1528831,5971169,BELUM SELESAI,Cash
TAB-0866,17,2022-11-26,Bayar UKT Semester Depan,7500000.0,97379,1626210,5873790,Belum Selesai,Cash
TAB-0866,18,2022-12-03,Bayar UKT Semester Depan,7500000.0,99922,1726132,5773868,Belum Selesai,Cash
TAB-0866,19,2022-12-26,BAYAR UKT SEMESTER DEPAN,7500000.0,109977,1836109,5663891,Belum Selesai,Via ATM
TAB-0866,20,2023-01-24,Bayar UKT Semester Depan,7500000.0,115902,1952011,5547989,Belum Selesai,Cash
TAB-0866,21,2023-02-14,,7500000.0,106434,2058445,5441555,Belum Selesai,Cash
TAB-0866,22,2023-02-26,Bayar UKT Semester Depan,7500000.0,121149 rupiah,2179594,5320406,Belum Selesai,Transfer
TAB-0866,23,2023-03-20,BAYAR UKT SEMESTER DEPAN,7500000.0,Rp. 106.017,2285611,5214389,Belum Selesai,nan
TAB-0866,24,2023-03-28,Bayar UKT Semester Depan,7500000.0,114061,2399672,5100328,Blm selese,Via ATM
TAB-0866,25,2023-04-21,,7500000.0,94400,2494072,5005928,Belum Selesai,Cash
TAB-0866,26,2023-05-01,Bayar UKT Semester Depan,7500000.0,102843,2596915,4903085,Belum Selesai,Transfer
TAB-0866,27,2023-06-01,Bayar UKT Semester Depan,7500000.0,101424,2698339,4801661,Belum Selesai,Cash
TAB-0866,28,2023-06-08,   bayar ukt semester depan  ,7500000.0,114k,2812525,4687475,Blm selese,nan
TAB-0866,29,2023-06-17,BAYAR UKT SEMESTER DEPAN,7500000.0,80021,2892546,4607454,Belum Selesai,Cash
TAB-0866,30,2023-06-25,Bayar UKT Semester Depan,7500000.0,103k,2996347,4503653,Belum Selesai,nan
tb_0866,31,2023-07-12,Bayar UKT Semester Depan,,93k,3090319,4409681,Belum Selesai,Via ATM
TAB-0866,32,2023-08-07,Bayar UKT Semester Depan,7500000.0,95491,3185810,4314190,Belum Selesai,Cash
tb_0866,33,Lupa nyatet,Bayar UKT Semester Depan,7500000.0,95047,3280857,4219143,Belum Selesai,nan
TAB-0866,34,2023-10-07,Bayar UKT Semester Depan,7500000.0,91404,3372261,4127739,Belum Selesai,nan
TAB-0866,35,Kemarin,BAYAR UKT SEMESTER DEPAN,7500000.0,100184,3472445,4027555,Belum Selesai,Transfer
TAB-0866,36,2023-11-28,Bayar UKT Semester Depan,7500000.0,99458,3571903,3928097,Belum Selesai,nan
TAB-0866,37,2023-12-23,   bayar ukt semester depan  ,7500000.0,103055,3674958,3825042,Belum Selesai,Cash
tb_0866,38,2024-01-13,Bayar UKT Semester Depan,7500000.0,121096,3796054,3703946,Belum Selesai,Transfer
TAB-0866,39,2024-02-12,Bayar UKT Semester Depan,7500000.0,87175,3883229,3616771,Belum Selesai,Cash
TAB - 0866,40,2024-03-10,,7500000.0,108926 rupiah,3992155,3507845,Belum Selesai,Via ATM
TAB-0866,41,18-Mar-24,Bayar UKT Semester Depan,7500000.0,94509,4086664,3413336,Belum Selesai,Transfer
TAB-0866,42,2024-04-05,Bayar UKT Semester Depan,7500000.0,107474,4194138,3305862,Belum Selesai,Via ATM
TAB-0866,43,2024-04-16,   bayar ukt semester depan  ,,105388,4299526,3200474,Belum Selesai,Via ATM
TAB-0866,44,2024-04-28,BAYAR UKT SEMESTER DEPAN,7500000.0,94849,4394375,3105625,Belum Selesai,Cash
TAB-0866,45,2024-05-17,,7500000.0,95763,4490138,3009862,Selsai,nan
TAB-0866,46,07/06/2024,Bayar UKT Semester Depan,7500000.0,106649,4596787,2903213,Belum Selesai,Cash
TAB-0866,47,2024-06-27,Bayar UKT Semester Depan,7500000.0,94138,4690925,2809075,Belum Selesai,Cash
TAB-0866,48,Kemarin,   bayar ukt semester depan  ,7500000.0,105115,4796040,2703960,Belum Selesai,nan
TAB-0866,49,2024-07-31,   bayar ukt semester depan  ,7500000.0,105225,4901265,2598735,Belum Selesai,Transfer
TAB-0866,50,23/08/2024,Bayar UKT Semester Depan,7500000.0,95849,4997114,2502886,Belm Selesai,Cash
tb_0866,51,2024-09-17,Bayar UKT Semester Depan,7500000.0,89491,5086605,2413395,Belum Selesai,Cash
TAB - 0866,52,25/09/2024,Bayar UKT Semester Depan,7500000.0,Rp. 92.378,5178983,2321017,SELESAI,nan
tb_0866,53,2024-10-13,Bayar UKT Semester Depan,7500000.0,85560,5264543,2235457,Belum Selesai,Via ATM
TAB-0866,54,2024-10-20,Bayar UKT Semester Depan,7500000.0,82567,5347110,2152890,Belum Selesai,Via ATM
tb_0866,55,2024-11-14,BAYAR UKT SEMESTER DEPAN,7500000.0,84832,5431942,2068058,Belum Selesai,Transfer
TAB-0866,56,09/12/2024,Bayar UKT Semester Depan,7500000.0,93075 rupiah,5525017,1974983,Blm selese,nan
